ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckc73fiu20mx40y51bmek87s2,ckc5ldbursqdy0an4d9ww1i0x,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F95aad9f2-2af2-4b70-7cb4-6f0c70d5ad97-00000051.png?Expires=1595113129388&KeyName=labelbox-assets-key-1&Signature=R30PeQ1WtThypgp5Rkn5tP8cdhY,"{""objects"":[{""featureId"":""ckc73ctny0scc0y7keqcs28pm"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73ctny0scc0y7keqcs28pm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593833696000,1593833730000,143.54399999999998,00000051.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73fiu20mx40y51bmek87s2
ckc73k7nw0o700y6nbsq2gbsv,ckc5ldbutsqhi0an41e1l4x43,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F2abf6a13-074b-b772-5ede-e21bf03473ed-00000083.png?Expires=1595113129388&KeyName=labelbox-assets-key-1&Signature=OmBDhKtoqLUQCrD6l-MFw3r0P-w,"{""objects"":[{""featureId"":""ckc73gg2g0si00y470pyzc2dl"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73gg2g0si00y470pyzc2dl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593833915000,1593833957000,223.97799999999998,00000083.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73k7nw0o700y6nbsq2gbsv
ckc73l78a0twm0y7kbqqafgbv,ckc5ldbupsqaq0an40al243u7,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F36c91be8-5ddf-2e47-eea2-9153ee613fd2-00000022.png?Expires=1595113129389&KeyName=labelbox-assets-key-1&Signature=cpP0A6siu4kRK4KE_rsBSNT8F-0,"{""objects"":[{""featureId"":""ckc73kv9t0obc0y605j3ecunz"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73kv9t0obc0y605j3ecunz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593833961000,1593834074000,22.936,00000022.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73l78a0twm0y7kbqqafgbv
ckc73nogt0odi0y51dv7mbsge,ckc5ldbursqea0an47xix2ont,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F39e78094-8129-346f-ef39-82a6c3ccd352-00000054.png?Expires=1595113129389&KeyName=labelbox-assets-key-1&Signature=N1imOxvCtNyPChkTH94dybKVH2U,"{""objects"":[{""featureId"":""ckc73lrzv0ogs0y60ar853q6v"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73lrzv0ogs0y60ar853q6v?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593834077000,1593834187000,90.037,00000054.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73nogt0odi0y51dv7mbsge
ckc73pkmj0p6l0y605e25bzva,ckc5ldbutsqhu0an47p7n1ck2,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F0879d2cb-5fd8-3e92-9285-5cc5d4f1df47-00000086.png?Expires=1595113129390&KeyName=labelbox-assets-key-1&Signature=bqI4I3PnfwMYEGEi-K6I2yRCQZw,"{""objects"":[{""featureId"":""ckc73o65r0ohs0y516zxxcscg"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73o65r0ohs0y516zxxcscg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593834165000,1593834195000,58.205,00000086.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73pkmj0p6l0y605e25bzva
ckc73zjrp0vnq0y5q53th56wr,ckc5ldbupsqb20an4hyo17mhx,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F3af24519-1f31-7d67-9d32-67b279285024-00000025.png?Expires=1595113129390&KeyName=labelbox-assets-key-1&Signature=lbjFCAfIIj-Ch15K5e2z85zCyNg,"{""objects"":[{""featureId"":""ckc73uq4n0pvo0y51g6d744kg"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73uq4n0pvo0y51g6d744kg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593834631000,1593834666000,419.43700000000024,00000025.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73zjrp0vnq0y5q53th56wr
ckc741ef30wqf0y477uki24zt,ckc5ldbursqem0an46zxchtud,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F0d3e9940-3876-f959-fbfa-d99505511951-00000057.png?Expires=1595113129390&KeyName=labelbox-assets-key-1&Signature=i6qO3GdxGFtV4cJ6OhE02i2LWpA,"{""objects"":[{""featureId"":""ckc73zxf70r1v0y51b4ryds3l"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73zxf70r1v0y51b4ryds3l?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593834717000,1593834755000,76.914,00000057.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc741ef30wqf0y477uki24zt
ckc746rke0xyj0y470qfu7yff,ckc5ldbutsqi60an4g3t20517,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fe321a678-daaa-4f83-8663-0fbb54387c78-00000089.png?Expires=1595113129392&KeyName=labelbox-assets-key-1&Signature=W84_m4Mxe32qv5Qa26WfDNpxVBA,"{""objects"":[{""featureId"":""ckc741xqy0rzx0y6n2wekhfmg"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc741xqy0rzx0y6n2wekhfmg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593834967000,1593835000000,121.804,00000089.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc746rke0xyj0y470qfu7yff
ckc748ux50yt70y7kdoj6d0t3,ckc5ldbupsqbe0an4hytv791c,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F2671a845-3499-4020-ac6b-30c5fdcf8903-00000028.png?Expires=1595113129392&KeyName=labelbox-assets-key-1&Signature=0BK7nl65_dL51e1imOGEjfpv3W4,"{""objects"":[{""featureId"":""ckc7475sk0yho0y7kguz057q1"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc7475sk0yho0y7kguz057q1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835065000,1593835106000,65.04899999999999,00000028.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc748ux50yt70y7kdoj6d0t3
ckc74dyk00uic0y60fh3baof5,ckc5ldbussqey0an46arjbdin,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F70522bb0-cd99-d850-c786-80dc42123c70-00000060.png?Expires=1595113129393&KeyName=labelbox-assets-key-1&Signature=oy43LtGj4Aqfcn_kRSS_sXiioGI,"{""objects"":[{""featureId"":""ckc74cbfe0ub60y6n4j2l4goj"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74cbfe0ub60y6n4j2l4goj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835303000,1593835353000,81.06700000000001,00000060.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74dyk00uic0y60fh3baof5
ckc74flv20uh10y517obdfdlz,ckc5ldbuusqii0an44ns7g2nz,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F3982093e-9226-e551-6113-2847b623d7fa-00000092.png?Expires=1595113129393&KeyName=labelbox-assets-key-1&Signature=hGe0dnOIIFLfsnpNeyvBbQV-EX0,"{""objects"":[{""featureId"":""ckc74emjw0u9q0y51br9t5x82"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74emjw0u9q0y51br9t5x82?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835380000,1593835481000,69.051,00000092.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74flv20uh10y517obdfdlz
ckc74j4of10oa0y47dmpr7621,ckc5ldbuqsqbq0an46lp1hzpc,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fc0ce58a3-1edb-aeb0-916e-1c1d7b320f9e-00000031.png?Expires=1595113129393&KeyName=labelbox-assets-key-1&Signature=xjCPx3-Wxl4ZYNAQcf3FXUI1_10,"{""objects"":[{""featureId"":""ckc74g2jn0z970y5q8p92hvuo"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74g2jn0z970y5q8p92hvuo?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835544000,1593835588000,108.89,00000031.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74j4of10oa0y47dmpr7621
ckc74mj4j0wsv0y60g03s9aii,ckc5ldbussqfa0an42tig9fmi,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F8b475336-a2cb-800b-07be-b73ed5a33f0d-00000063.png?Expires=1595113129394&KeyName=labelbox-assets-key-1&Signature=ReWDpui5FX0fgFWeu6Lem6Orp2s,"{""objects"":[{""featureId"":""ckc74jn3n0vtn0y60bu0wf1ru"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74jn3n0vtn0y60bu0wf1ru?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835703000,1593835830000,154.66300000000004,00000063.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74mj4j0wsv0y60g03s9aii
ckc74on6o12fn0y478ogc239j,ckc5ldbuusqiu0an47zywgq2w,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F4399aa4e-975b-2eac-7ef3-0028db7eaa95-00000095.png?Expires=1595113129395&KeyName=labelbox-assets-key-1&Signature=nquc04lxbVd-ptRsdw7TYVEz_vM,"{""objects"":[{""featureId"":""ckc74mu4o11wo0y470k2ed1ab"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74mu4o11wo0y470k2ed1ab?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835801000,1593835845000,98.058,00000095.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74on6o12fn0y478ogc239j
ckc74rcz8135a0y47hrlkbbjk,ckc5ldbumsq8i0an4c12oa9l2,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F7d8fd8ea-88ed-f206-4c52-b10b50c6f1e4-00000002.png?Expires=1595113129396&KeyName=labelbox-assets-key-1&Signature=gggaMZUzkBfYcf-KPFRHOmJJqis,"{""objects"":[{""featureId"":""ckc74ozca11ru0y5qfzdg25i4"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74ozca11ru0y5qfzdg25i4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593835928000,1593835988000,128.53799999999998,00000002.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74rcz8135a0y47hrlkbbjk
ckc74txxc138e0y5q4bzyez22,ckc5ldbuqsqc20an48tzcdbkf,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F4a5ec04b-99c6-640b-2368-1bff520ce6a8-00000034.png?Expires=1595113129396&KeyName=labelbox-assets-key-1&Signature=gCHC8PpJGhU4ykMbQYtWmW94cTs,"{""objects"":[{""featureId"":""ckc74ruka139q0y477axe6b2y"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74ruka139q0y477axe6b2y?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836049000,1593836079000,103.20500000000003,00000034.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74txxc138e0y5q4bzyez22
ckc74w3hg13y40y5q77ki9mxn,ckc5ldbussqfm0an43h61dfhn,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F77d371de-a121-9723-7c2e-31880cb64e09-00000066.png?Expires=1595113129397&KeyName=labelbox-assets-key-1&Signature=eiUxRu-RNM5ftbmnzdIvGH96FWs,"{""objects"":[{""featureId"":""ckc74uj0814nn0y7kadiialr7"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74uj0814nn0y7kadiialr7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836149000,1593836197000,76.32000000000001,00000066.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc74w3hg13y40y5q77ki9mxn
ckc750ipy159g0y5q93fmfitj,ckc5ldbuusqj60an45hy2gnlh,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F55174886-409d-464e-f228-a6c0cb8c8e0a-00000098.png?Expires=1595113129397&KeyName=labelbox-assets-key-1&Signature=0cydzF5kC5mwjIIYGsjBuvI8tBA,"{""objects"":[{""featureId"":""ckc74wchq0zns0y6ngl9dex53"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc74wchq0zns0y6ngl9dex53?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836356000,1593836448000,191.66599999999997,00000098.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc750ipy159g0y5q93fmfitj
ckc7537b111jh0y510gre8j8u,ckc5ldbumsq8u0an495xmgthi,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fcb466ad0-a156-3b41-89c1-c3104e7090a0-00000005.png?Expires=1595113129397&KeyName=labelbox-assets-key-1&Signature=mwaQEoHMtCM6RbxXrKGx2DRwQbs,"{""objects"":[{""featureId"":""ckc75143k11840y60h7ove0w4"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75143k11840y60h7ove0w4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836481000,1593836553000,98.856,00000005.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc7537b111jh0y510gre8j8u
ckc755m3p12n70y607pc66bzh,ckc5ldbuqsqce0an46yrybmu5,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F57f71e10-0751-95e6-9906-d7b3af08c7a6-00000037.png?Expires=1595113129398&KeyName=labelbox-assets-key-1&Signature=f1X-lSXwPhefGJtv0GHmNEoIZd4,"{""objects"":[{""featureId"":""ckc753ks0171p0y47cpy9eiih"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc753ks0171p0y47cpy9eiih?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836593000,1593836675000,89.53999999999998,00000037.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc755m3p12n70y607pc66bzh
